adm_lvl_1,adm_lvl_2,adm_lvl_3,adm_lvl_4,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,LAHORE,KASUR,KASUR TEHSIL,KASUR TEHSIL,RURAL,NA,845004,438789,406176,39,108.03,NA,NA,6.74,575903,0.0203
PUNJAB,LAHORE,KASUR,KASUR TEHSIL,KASUR TEHSIL,URBAN,NA,488579,252101,236425,53,106.63,NA,NA,6.35,326889,0.0213
PUNJAB,LAHORE,KASUR,KOT RADHA KISHAN TEHSIL,KOT RADHA KISHAN TEHSIL,TOTAL,398,360523,186871,173628,24,107.63,905.84,0.1634,6.76,232911,0.0232
PUNJAB,LAHORE,KASUR,KOT RADHA KISHAN TEHSIL,KOT RADHA KISHAN TEHSIL,RURAL,NA,301629,156736,144879,14,108.18,NA,NA,6.85,193356,0.0236
PUNJAB,LAHORE,KASUR,KOT RADHA KISHAN TEHSIL,KOT RADHA KISHAN TEHSIL,URBAN,NA,58894,30135,28749,10,104.82,NA,NA,6.32,39555,0.021099999999999997
PUNJAB,LAHORE,KASUR,PATTOKI TEHSIL,PATTOKI TEHSIL,TOTAL,892,934452,484616,449782,54,107.74,1047.59,0.19329999999999997,6.58,634236,0.0206
PUNJAB,LAHORE,KASUR,PATTOKI TEHSIL,PATTOKI TEHSIL,RURAL,NA,753853,391493,362322,38,108.05,NA,NA,6.62,519162,0.019799999999999998
PUNJAB,LAHORE,KASUR,PATTOKI TEHSIL,PATTOKI TEHSIL,URBAN,NA,180599,93123,87460,16,106.47,NA,NA,6.42,115074,0.024
PUNJAB,LAHORE,LAHORE,NA,LAHORE DISTRICT,TOTAL,1772,11119985,5813987,5303982,2016,109.62,6275.39,1,6.23,6340114,0.03
PUNJAB,LAHORE,LAHORE,NA,LAHORE DISTRICT,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131026,-1
PUNJAB,LAHORE,LAHORE,NA,LAHORE DISTRICT,URBAN,NA,11119985,5813987,5303982,2016,109.62,NA,NA,6.23,5209088,0.0406
PUNJAB,LAHORE,LAHORE,LAHORE CANTT TEHSIL,LAHORE CANTT TEHSIL,TOTAL,466,1632702,857133,775333,236,110.55,3503.65,1,6.17,918730,0.030699999999999998
PUNJAB,LAHORE,LAHORE,LAHORE CANTT TEHSIL,LAHORE CANTT TEHSIL,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,182733,-1
PUNJAB,LAHORE,LAHORE,LAHORE CANTT TEHSIL,LAHORE CANTT TEHSIL,URBAN,NA,1632702,857133,775333,236,110.55,NA,NA,6.17,735997,0.042699999999999995
PUNJAB,LAHORE,LAHORE,LAHORE CITY TEHSIL,LAHORE CITY TEHSIL,TOTAL,214,3653616,1905921,1746900,795,109.1,17072.97,1,6.25,2219399,0.0265
PUNJAB,LAHORE,LAHORE,LAHORE CITY TEHSIL,LAHORE CITY TEHSIL,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,143532,-1
PUNJAB,LAHORE,LAHORE,LAHORE CITY TEHSIL,LAHORE CITY TEHSIL,URBAN,NA,3653616,1905921,1746900,795,109.1,NA,NA,6.25,2075867,0.0301
PUNJAB,LAHORE,LAHORE,MODEL TOWN TEHSIL,MODEL TOWN TEHSIL,TOTAL,353,2703569,1421291,1281762,516,110.89,7658.84,1,6.11,1409228,0.0348
PUNJAB,LAHORE,LAHORE,MODEL TOWN TEHSIL,MODEL TOWN TEHSIL,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,273036,-1
PUNJAB,LAHORE,LAHORE,MODEL TOWN TEHSIL,MODEL TOWN TEHSIL,URBAN,NA,2703569,1421291,1281762,516,110.89,NA,NA,6.11,1136192,0.0466
PUNJAB,LAHORE,LAHORE,RAIWIND TEHSIL,RAIWIND TEHSIL,TOTAL,467,848541,448403,400031,107,112.09,1817,1,6.34,357934,0.0464
PUNJAB,LAHORE,LAHORE,RAIWIND TEHSIL,RAIWIND TEHSIL,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,330620,-1
PUNJAB,LAHORE,LAHORE,RAIWIND TEHSIL,RAIWIND TEHSIL,URBAN,NA,848541,448403,400031,107,112.09,NA,NA,6.34,27314,0.1978
PUNJAB,LAHORE,LAHORE,SHALIMAR TEHSIL,SHALIMAR TEHSIL,TOTAL,272,2281557,1181239,1099956,362,107.39,8388.08,1,6.35,1434823,0.024700000000000003
PUNJAB,LAHORE,LAHORE,SHALIMAR TEHSIL,SHALIMAR TEHSIL,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,201105,-1
PUNJAB,LAHORE,LAHORE,SHALIMAR TEHSIL,SHALIMAR TEHSIL,URBAN,NA,2281557,1181239,1099956,362,107.39,NA,NA,6.35,1233718,0.032799999999999996
PUNJAB,LAHORE,NANKANA SAHIB,NA,NANKANA SAHIB DISTRICT,TOTAL,2216,1354986,690274,664558,154,103.87,611.46,0.1809,6.25,1044865,0.0137
PUNJAB,LAHORE,NANKANA SAHIB,NA,NANKANA SAHIB DISTRICT,RURAL,NA,1109862,565930,543831,101,104.06,NA,NA,6.28,886714,0.011899999999999999
PUNJAB,LAHORE,NANKANA SAHIB,NA,NANKANA SAHIB DISTRICT,URBAN,NA,245124,124344,120727,53,103,NA,NA,6.12,158151,0.0233
PUNJAB,LAHORE,NANKANA SAHIB,NANKANA SAHIB TEHSIL,NANKANA SAHIB TEHSIL,TOTAL,1662,884006,452096,431819,91,104.7,531.89,0.1246,6.22,683963,0.013600000000000001
PUNJAB,LAHORE,NANKANA SAHIB,NANKANA SAHIB TEHSIL,NANKANA SAHIB TEHSIL,RURAL,NA,773871,396393,377408,70,105.03,NA,NA,6.25,615443,0.0121
PUNJAB,LAHORE,NANKANA SAHIB,NANKANA SAHIB TEHSIL,NANKANA SAHIB TEHSIL,URBAN,NA,110135,55703,54411,21,102.37,NA,NA,6.01,68520,0.0252
PUNJAB,LAHORE,NANKANA SAHIB,SANGLA HILL TEHSIL,SANGLA HILL TEHSIL,TOTAL,223,227604,114366,113212,26,101.02,1020.65,0.2702,6.42,188020,0.0101
PUNJAB,LAHORE,NANKANA SAHIB,SANGLA HILL TEHSIL,SANGLA HILL TEHSIL,RURAL,NA,166106,83320,82774,12,100.66,NA,NA,6.46,137652,0.009899999999999999
PUNJAB,LAHORE,NANKANA SAHIB,SANGLA HILL TEHSIL,SANGLA HILL TEHSIL,URBAN,NA,61498,31046,30438,14,102,NA,NA,6.32,50368,0.0105
PUNJAB,LAHORE,NANKANA SAHIB,SHAH KOT TEHSIL,SHAH KOT TEHSIL,TOTAL,331,243376,123812,119527,37,103.58,735.27,0.302,6.22,172882,0.0181
PUNJAB,LAHORE,NANKANA SAHIB,SHAH KOT TEHSIL,SHAH KOT TEHSIL,RURAL,NA,169885,86217,83649,19,103.07,NA,NA,6.27,133619,0.0127
PUNJAB,LAHORE,NANKANA SAHIB,SHAH KOT TEHSIL,SHAH KOT TEHSIL,URBAN,NA,73491,37595,35878,18,104.79,NA,NA,6.11,39263,0.0335
PUNJAB,LAHORE,SHEIKHUPURA,NA,SHEIKHUPURA DISTRICT,TOTAL,3744,3460004,1786383,1673242,379,106.76,924.15,0.34729999999999994,6.62,2276164,0.0222
PUNJAB,LAHORE,SHEIKHUPURA,NA,SHEIKHUPURA DISTRICT,RURAL,NA,2258491,1169824,1088461,206,107.48,NA,NA,6.68,1563499,0.0195
PUNJAB,LAHORE,SHEIKHUPURA,NA,SHEIKHUPURA DISTRICT,URBAN,NA,1201513,616559,584781,173,105.43,NA,NA,6.5,712665,0.0278
PUNJAB,LAHORE,SHEIKHUPURA,FEROZEWALA TEHSIL,FEROZEWALA TEHSIL,TOTAL,511,794489,412579,381815,95,108.06,1554.77,0.3578,6.62,396069,0.037200000000000004
PUNJAB,LAHORE,SHEIKHUPURA,FEROZEWALA TEHSIL,FEROZEWALA TEHSIL,RURAL,NA,510209,265244,244918,47,108.3,NA,NA,6.62,277111,0.0326
PUNJAB,LAHORE,SHEIKHUPURA,FEROZEWALA TEHSIL,FEROZEWALA TEHSIL,URBAN,NA,284280,147335,136897,48,107.62,NA,NA,6.63,118958,0.046799999999999994
PUNJAB,LAHORE,SHEIKHUPURA,MURIDKE TEHSIL,MURIDKE TEHSIL,TOTAL,1028,639589,328326,311226,37,105.49,622.17,0.3328,6.75,452369,0.0184
PUNJAB,LAHORE,SHEIKHUPURA,MURIDKE TEHSIL,MURIDKE TEHSIL,RURAL,NA,426737,219623,207089,25,106.05,NA,NA,6.82,309073,0.0171
PUNJAB,LAHORE,SHEIKHUPURA,MURIDKE TEHSIL,MURIDKE TEHSIL,URBAN,NA,212852,108703,104137,12,104.38,NA,NA,6.61,143296,0.021
PUNJAB,LAHORE,SHEIKHUPURA,SAFDARABAD TEHSIL,SAFDARABAD TEHSIL,TOTAL,461,272807,138206,134563,38,102.71,591.77,0.1981,6.57,227715,0.0095
PUNJAB,LAHORE,SHEIKHUPURA,SAFDARABAD TEHSIL,SAFDARABAD TEHSIL,RURAL,NA,218751,111298,107427,26,103.6,NA,NA,6.61,180657,0.0101
PUNJAB,LAHORE,SHEIKHUPURA,SAFDARABAD TEHSIL,SAFDARABAD TEHSIL,URBAN,NA,54056,26908,27136,12,99.16,NA,NA,6.41,47058,0.0073
PUNJAB,LAHORE,SHEIKHUPURA,SHARAK PUR TEHSIL,SHARAK PUR TEHSIL,TOTAL,375,197459,101077,96370,12,104.88,526.56,0.2121,6.65,150747,0.0143
PUNJAB,LAHORE,SHEIKHUPURA,SHARAK PUR TEHSIL,SHARAK PUR TEHSIL,RURAL,NA,155574,79914,75654,6,105.63,NA,NA,6.81,122561,0.0126
PUNJAB,LAHORE,SHEIKHUPURA,SHARAK PUR TEHSIL,SHARAK PUR TEHSIL,URBAN,NA,41885,21163,20716,6,102.16,NA,NA,6.11,28186,0.021
PUNJAB,LAHORE,SHEIKHUPURA,SHEIKHUPURA TEHSIL,SHEIKHUPURA TEHSIL,TOTAL,1369,1555660,806195,749268,197,107.6,1136.35,0.3911,6.56,1049264,0.0209
PUNJAB,LAHORE,SHEIKHUPURA,SHEIKHUPURA TEHSIL,SHEIKHUPURA TEHSIL,RURAL,NA,947220,493745,453373,102,108.9,NA,NA,6.66,674097,0.018000000000000002
PUNJAB,LAHORE,SHEIKHUPURA,SHEIKHUPURA TEHSIL,SHEIKHUPURA TEHSIL,URBAN,NA,608440,312450,295895,95,105.59,NA,NA,6.43,375167,0.025699999999999997
PUNJAB,MULTAN,NA,NA,MULTAN DIVISION,TOTAL,15211,12268173,6243053,6023825,1295,103.64,806.53,0.2785,6.24,8447557,0.019799999999999998
PUNJAB,MULTAN,NA,NA,MULTAN DIVISION,RURAL,NA,8851091,4496712,4353567,812,103.29,NA,NA,6.28,6263028,0.0183
PUNJAB,MULTAN,NA,NA,MULTAN DIVISION,URBAN,NA,3417082,1746341,1670258,483,104.56,NA,NA,6.14,2184529,0.023799999999999998
PUNJAB,MULTAN,KHANEWAL,NA,KHANEWAL DISTRICT,TOTAL,4349,2920233,1482668,1437272,293,103.16,671.47,0.20079999999999998,6.22,2068490,0.0183
PUNJAB,MULTAN,KHANEWAL,NA,KHANEWAL DISTRICT,RURAL,NA,2333801,1185319,1148276,206,103.23,NA,NA,6.24,1704229,0.0167
PUNJAB,MULTAN,KHANEWAL,NA,KHANEWAL DISTRICT,URBAN,NA,586432,297349,288996,87,102.89,NA,NA,6.15,364261,0.0253
PUNJAB,MULTAN,KHANEWAL,JAHANIAN TEHSIL,JAHANIAN TEHSIL,TOTAL,549,343425,172917,170487,21,101.43,625.55,0.12710000000000002,6.47,249574,0.0169
PUNJAB,MULTAN,KHANEWAL,JAHANIAN TEHSIL,JAHANIAN TEHSIL,RURAL,NA,299779,151053,148708,18,101.58,NA,NA,6.52,224703,0.015300000000000001
PUNJAB,MULTAN,KHANEWAL,JAHANIAN TEHSIL,JAHANIAN TEHSIL,URBAN,NA,43646,21864,21779,3,100.39,NA,NA,6.18,24871,0.03
PUNJAB,MULTAN,KHANEWAL,KABIRWALA TEHSIL,KABIRWALA TEHSIL,TOTAL,1804,958596,489255,469256,85,104.26,531.37,0.1561,6.31,663878,0.0195
PUNJAB,MULTAN,KHANEWAL,KABIRWALA TEHSIL,KABIRWALA TEHSIL,RURAL,NA,809002,413527,395406,69,104.58,NA,NA,6.31,565066,0.019
PUNJAB,MULTAN,KHANEWAL,KABIRWALA TEHSIL,KABIRWALA TEHSIL,URBAN,NA,149594,75728,73850,16,102.54,NA,NA,6.34,98812,0.022000000000000002
PUNJAB,MULTAN,KHANEWAL,KHANEWAL TEHSIL,KHANEWAL TEHSIL,TOTAL,784,856257,436109,420039,109,103.83,1092.16,0.3166,6.01,607012,0.0182
PUNJAB,MULTAN,KHANEWAL,KHANEWAL TEHSIL,KHANEWAL TEHSIL,RURAL,NA,585160,297829,287262,69,103.68,NA,NA,6.03,455413,0.013300000000000001
PUNJAB,MULTAN,KHANEWAL,KHANEWAL TEHSIL,KHANEWAL TEHSIL,URBAN,NA,271097,138280,132777,40,104.14,NA,NA,5.97,151599,0.031
PUNJAB,MULTAN,KHANEWAL,MIAN CHANNU TEHSIL,MIAN CHANNU TEHSIL,TOTAL,1212,761955,384387,377490,78,101.83,628.68,0.1602,6.24,548026,0.0175
PUNJAB,MULTAN,KHANEWAL,MIAN CHANNU TEHSIL,MIAN CHANNU TEHSIL,RURAL,NA,639860,322910,316900,50,101.9,NA,NA,6.22,459047,0.0176
PUNJAB,MULTAN,KHANEWAL,MIAN CHANNU TEHSIL,MIAN CHANNU TEHSIL,URBAN,NA,122095,61477,60590,28,101.46,NA,NA,6.32,88979,0.0168
PUNJAB,MULTAN,LODHRAN,NA,LODHRAN DISTRICT,TOTAL,2778,1699693,861394,838156,143,102.77,611.84,0.1563,6.43,1171800,0.0197
PUNJAB,MULTAN,LODHRAN,NA,LODHRAN DISTRICT,RURAL,NA,1434092,726987,707003,102,102.83,NA,NA,6.47,1001712,0.019
PUNJAB,MULTAN,LODHRAN,NA,LODHRAN DISTRICT,URBAN,NA,265601,134407,131153,41,102.48,NA,NA,6.22,170088,0.023700000000000002
PUNJAB,MULTAN,LODHRAN,DUNYAPUR TEHSIL,DUNYAPUR TEHSIL,TOTAL,889,495217,249231,245944,42,101.34,557.05,0.0839,6.36,350202,0.0184
PUNJAB,MULTAN,LODHRAN,DUNYAPUR TEHSIL,DUNYAPUR TEHSIL,RURAL,NA,453663,228308,225323,32,101.32,NA,NA,6.37,320689,0.0184
PUNJAB,MULTAN,LODHRAN,DUNYAPUR TEHSIL,DUNYAPUR TEHSIL,URBAN,NA,41554,20923,20621,10,101.46,NA,NA,6.2,29513,0.0181
PUNJAB,MULTAN,LODHRAN,KAHROR PACCA TEHSIL,KAHROR PACCA TEHSIL,TOTAL,778,500963,255569,245353,41,104.16,643.91,0.2122,6.2,361532,0.0173
PUNJAB,MULTAN,LODHRAN,KAHROR PACCA TEHSIL,KAHROR PACCA TEHSIL,RURAL,NA,394678,201333,193317,28,104.15,NA,NA,6.28,286458,0.017
PUNJAB,MULTAN,LODHRAN,KAHROR PACCA TEHSIL,KAHROR PACCA TEHSIL,URBAN,NA,106285,54236,52036,13,104.23,NA,NA,5.92,75074,0.0184
PUNJAB,MULTAN,LODHRAN,LODHRAN TEHSIL,LODHRAN TEHSIL,TOTAL,1111,703513,356594,346859,60,102.81,633.23,0.1674,6.65,460066,0.0226
PUNJAB,MULTAN,LODHRAN,LODHRAN TEHSIL,LODHRAN TEHSIL,RURAL,NA,585751,297346,288363,42,103.12,NA,NA,6.68,394565,0.021
PUNJAB,MULTAN,LODHRAN,LODHRAN TEHSIL,LODHRAN TEHSIL,URBAN,NA,117762,59248,58496,18,101.29,NA,NA,6.51,65501,0.0313
PUNJAB,MULTAN,MULTAN,NA,MULTAN DISTRICT,TOTAL,3720,4746166,2435195,2310408,563,105.4,1275.85,0.4338,6.17,3116851,0.0223
PUNJAB,MULTAN,MULTAN,NA,MULTAN DISTRICT,RURAL,NA,2687246,1375395,1311553,298,104.87,NA,NA,6.2,1802103,0.0212
PUNJAB,MULTAN,MULTAN,NA,MULTAN DISTRICT,URBAN,NA,2058920,1059800,998855,265,106.1,NA,NA,6.12,1314748,0.023799999999999998
PUNJAB,MULTAN,MULTAN,JALALPUR PIRWALA TEHSIL,JALALPUR PIRWALA TEHSIL,TOTAL,978,554971,281167,273759,45,102.71,567.46,0.1215,6.13,364716,0.0223
PUNJAB,MULTAN,MULTAN,JALALPUR PIRWALA TEHSIL,JALALPUR PIRWALA TEHSIL,RURAL,NA,487518,247132,240350,36,102.82,NA,NA,6.14,332497,0.0203
PUNJAB,MULTAN,MULTAN,JALALPUR PIRWALA TEHSIL,JALALPUR PIRWALA TEHSIL,URBAN,NA,67453,34035,33409,9,101.87,NA,NA,6.05,32219,0.039599999999999996
PUNJAB,MULTAN,MULTAN,MULTAN CITY TEHSIL,MULTAN CITY TEHSIL,TOTAL,304,2259115,1161032,1097834,249,105.76,7431.3,0.8087000000000001,6.14,1381478,0.0262
PUNJAB,MULTAN,MULTAN,MULTAN CITY TEHSIL,MULTAN CITY TEHSIL,RURAL,NA,432114,224005,208071,38,107.66,NA,NA,6.12,303233,0.018799999999999997
PUNJAB,MULTAN,MULTAN,MULTAN CITY TEHSIL,MULTAN CITY TEHSIL,URBAN,NA,1827001,937027,889763,211,105.31,NA,NA,6.15,1078245,0.0281
PUNJAB,MULTAN,MULTAN,MULTAN SADDAR TEHSIL,MULTAN SADDAR TEHSIL,TOTAL,1632,1323076,684064,638807,205,107.08,810.71,0.0638,6.15,950034,0.0176
PUNJAB,MULTAN,MULTAN,MULTAN SADDAR TEHSIL,MULTAN SADDAR TEHSIL,RURAL,NA,1238708,636150,602391,167,105.6,NA,NA,6.18,803159,0.023
PUNJAB,MULTAN,MULTAN,MULTAN SADDAR TEHSIL,MULTAN SADDAR TEHSIL,URBAN,NA,84368,47914,36416,38,131.57,NA,NA,5.6,146875,-0.0287
PUNJAB,MULTAN,MULTAN,SHUJABAD TEHSIL,SHUJABAD TEHSIL,TOTAL,806,609004,308932,300008,64,102.97,755.59,0.1315,6.32,420623,0.0196
PUNJAB,MULTAN,MULTAN,SHUJABAD TEHSIL,SHUJABAD TEHSIL,RURAL,NA,528906,268108,260741,57,102.83,NA,NA,6.37,363214,0.0199
PUNJAB,MULTAN,MULTAN,SHUJABAD TEHSIL,SHUJABAD TEHSIL,URBAN,NA,80098,40824,39267,7,103.97,NA,NA,6.01,57409,0.0177
PUNJAB,MULTAN,VEHARI,NA,VEHARI DISTRICT,TOTAL,4364,2902081,1463796,1437989,296,101.79,665,0.1744,6.28,2090416,0.0174
PUNJAB,MULTAN,VEHARI,NA,VEHARI DISTRICT,RURAL,NA,2395952,1209011,1186735,206,101.88,NA,NA,6.3,1754984,0.0165
PUNJAB,MULTAN,VEHARI,NA,VEHARI DISTRICT,URBAN,NA,506129,254785,251254,90,101.41,NA,NA,6.19,335432,0.0218
PUNJAB,MULTAN,VEHARI,BUREWALA TEHSIL,BUREWALA TEHSIL,TOTAL,1295,1019659,513857,505690,112,101.62,787.38,0.22760000000000002,6.27,730583,0.0177
PUNJAB,MULTAN,VEHARI,BUREWALA TEHSIL,BUREWALA TEHSIL,RURAL,NA,787629,397316,390239,74,101.81,NA,NA,6.3,578486,0.0163
PUNJAB,MULTAN,VEHARI,BUREWALA TEHSIL,BUREWALA TEHSIL,URBAN,NA,232030,116541,115451,38,100.94,NA,NA,6.18,152097,0.022400000000000003
PUNJAB,MULTAN,VEHARI,MAILSI TEHSIL,MAILSI TEHSIL,TOTAL,1639,953610,479049,474465,96,100.97,581.82,0.13470000000000001,6.26,704878,0.016
PUNJAB,MULTAN,VEHARI,MAILSI TEHSIL,MAILSI TEHSIL,RURAL,NA,825158,414628,410463,67,101.01,NA,NA,6.27,615886,0.0155
PUNJAB,MULTAN,VEHARI,MAILSI TEHSIL,MAILSI TEHSIL,URBAN,NA,128452,64421,64002,29,100.65,NA,NA,6.21,88992,0.0195
PUNJAB,MULTAN,VEHARI,VEHARI TEHSIL,VEHARI TEHSIL,TOTAL,1430,928812,470890,457834,88,102.85,649.52,0.1568,6.31,654955,0.018500000000000003
PUNJAB,MULTAN,VEHARI,VEHARI TEHSIL,VEHARI TEHSIL,RURAL,NA,783165,397067,386033,65,102.86,NA,NA,6.33,560612,0.0177
PUNJAB,MULTAN,VEHARI,VEHARI TEHSIL,VEHARI TEHSIL,URBAN,NA,145647,73823,71801,23,102.82,NA,NA,6.19,94343,0.0231
PUNJAB,RAWALPINDI,NA,NA,RAWALPINDI DIVISION,TOTAL,22254,10006624,4999414,5005714,1496,99.87,449.66,0.4132,5.94,6659528,0.0216
PUNJAB,RAWALPINDI,NA,NA,RAWALPINDI DIVISION,RURAL,NA,5872103,2882385,2989242,476,96.43,NA,NA,5.9,4209141,0.0176
PUNJAB,RAWALPINDI,NA,NA,RAWALPINDI DIVISION,URBAN,NA,4134521,2117029,2016472,1020,104.99,NA,NA,5.99,2450387,0.0279
PUNJAB,RAWALPINDI,ATTOCK,NA,ATTOCK DISTRICT,TOTAL,6857,1886378,938650,947597,131,99.06,275.1,0.2602,6.09,1274935,0.0208
PUNJAB,RAWALPINDI,ATTOCK,NA,ATTOCK DISTRICT,RURAL,NA,1395470,688077,707315,78,97.28,NA,NA,6.08,1003843,0.0175
PUNJAB,RAWALPINDI,ATTOCK,NA,ATTOCK DISTRICT,URBAN,NA,490908,250573,240282,53,104.28,NA,NA,6.13,271092,0.0317
PUNJAB,RAWALPINDI,ATTOCK,ATTOCK TEHSIL,ATTOCK TEHSIL,TOTAL,1002,435203,224394,210776,33,106.46,434.33,0.48829999999999996,6.15,261829,0.0271
PUNJAB,RAWALPINDI,ATTOCK,ATTOCK TEHSIL,ATTOCK TEHSIL,RURAL,NA,222710,111968,110735,7,101.11,NA,NA,6.39,143989,0.0232
PUNJAB,RAWALPINDI,ATTOCK,ATTOCK TEHSIL,ATTOCK TEHSIL,URBAN,NA,212493,112426,100041,26,112.38,NA,NA,5.91,117840,0.0315
PUNJAB,RAWALPINDI,ATTOCK,FATEH JANG TEHSIL,FATEH JANG TEHSIL,TOTAL,1249,326433,162656,163751,26,99.33,261.36,0.20370000000000002,6.26,214256,0.022400000000000003
PUNJAB,RAWALPINDI,ATTOCK,FATEH JANG TEHSIL,FATEH JANG TEHSIL,RURAL,NA,259933,129406,130510,17,99.15,NA,NA,6.21,188270,0.0171
PUNJAB,RAWALPINDI,ATTOCK,FATEH JANG TEHSIL,FATEH JANG TEHSIL,URBAN,NA,66500,33250,33241,9,100.03,NA,NA,6.51,25986,0.0506
PUNJAB,RAWALPINDI,ATTOCK,HASAN ABDAL TEHSIL,HASAN ABDAL TEHSIL,TOTAL,350,217109,110047,107056,6,102.79,620.31,0.2912,6.63,135856,0.024900000000000002
PUNJAB,RAWALPINDI,ATTOCK,HASAN ABDAL TEHSIL,HASAN ABDAL TEHSIL,RURAL,NA,153891,78008,75882,1,102.8,NA,NA,6.62,97880,0.0241
PUNJAB,RAWALPINDI,ATTOCK,HASAN ABDAL TEHSIL,HASAN ABDAL TEHSIL,URBAN,NA,63218,32039,31174,5,102.77,NA,NA,6.65,37976,0.0271
PUNJAB,RAWALPINDI,ATTOCK,HAZRO TEHSIL,HAZRO TEHSIL,TOTAL,348,340189,168015,172142,32,97.6,977.55,0.16260000000000002,6.33,238941,0.0187
PUNJAB,RAWALPINDI,ATTOCK,HAZRO TEHSIL,HAZRO TEHSIL,RURAL,NA,284881,140446,144406,29,97.26,NA,NA,6.31,196785,0.0196
PUNJAB,RAWALPINDI,ATTOCK,HAZRO TEHSIL,HAZRO TEHSIL,URBAN,NA,55308,27569,27736,3,99.4,NA,NA,6.43,42156,0.0144
PUNJAB,RAWALPINDI,ATTOCK,JAND TEHSIL,JAND TEHSIL,TOTAL,2043,295513,140819,154674,20,91.04,144.65,0.1631,5.52,228349,0.013600000000000001
PUNJAB,RAWALPINDI,ATTOCK,JAND TEHSIL,JAND TEHSIL,RURAL,NA,247319,117735,129570,14,90.87,NA,NA,5.46,211065,0.0084
PUNJAB,RAWALPINDI,ATTOCK,JAND TEHSIL,JAND TEHSIL,URBAN,NA,48194,23084,25104,6,91.95,NA,NA,5.87,17284,0.0553
PUNJAB,RAWALPINDI,ATTOCK,PINDI GHEB TEHSIL,PINDI GHEB TEHSIL,TOTAL,1865,271931,132719,139198,14,95.35,145.81,0.16620000000000001,5.83,195704,0.0174
PUNJAB,RAWALPINDI,ATTOCK,PINDI GHEB TEHSIL,PINDI GHEB TEHSIL,RURAL,NA,226736,110514,116212,10,95.1,NA,NA,5.82,165854,0.0166
PUNJAB,RAWALPINDI,ATTOCK,PINDI GHEB TEHSIL,PINDI GHEB TEHSIL,URBAN,NA,45195,22205,22986,4,96.6,NA,NA,5.91,29850,0.022000000000000002
PUNJAB,RAWALPINDI,CHAKWAL,NA,CHAKWAL DISTRICT,TOTAL,6525,1495463,723178,772166,119,93.66,229.19,0.18960000000000002,5.55,1083725,0.0171
PUNJAB,RAWALPINDI,CHAKWAL,NA,CHAKWAL DISTRICT,RURAL,NA,1211855,581883,629904,68,92.38,NA,NA,5.51,952033,0.0128
PUNJAB,RAWALPINDI,CHAKWAL,NA,CHAKWAL DISTRICT,URBAN,NA,283608,141295,142262,51,99.32,NA,NA,5.74,131692,0.041100000000000005
PUNJAB,RAWALPINDI,CHAKWAL,CHAKWAL TEHSIL,CHAKWAL TEHSIL,TOTAL,2167,656527,315097,341357,73,92.31,302.96585,0.21052289999999999,5.6,475500,0.0171
PUNJAB,RAWALPINDI,CHAKWAL,CHAKWAL TEHSIL,CHAKWAL TEHSIL,RURAL,NA,518313,246589,271680,44,90.76,NA,NA,5.54,394992,0.0144
PUNJAB,RAWALPINDI,CHAKWAL,CHAKWAL TEHSIL,CHAKWAL TEHSIL,URBAN,NA,138214,68508,69677,29,98.32,NA,NA,5.88,80508,0.0288
PUNJAB,RAWALPINDI,CHAKWAL,CHOA SAIDAN SHAH TEHSIL,CHOA SAIDAN SHAH TEHSIL,TOTAL,473,141942,69884,72050,8,96.99,300.08879,0.1590368,5.63,105256,0.0158
PUNJAB,RAWALPINDI,CHAKWAL,CHOA SAIDAN SHAH TEHSIL,CHOA SAIDAN SHAH TEHSIL,RURAL,NA,119368,58453,60913,2,95.96,NA,NA,5.59,91838,0.0139
PUNJAB,RAWALPINDI,CHAKWAL,CHOA SAIDAN SHAH TEHSIL,CHOA SAIDAN SHAH TEHSIL,URBAN,NA,22574,11431,11137,6,102.64,NA,NA,5.85,13418,0.0277
PUNJAB,RAWALPINDI,CHAKWAL,KALLAR KAHAR TEHSIL,KALLAR KAHAR TEHSIL,TOTAL,953,169238,83823,85405,10,98.15,177.58447,0.2549191,5.29,122548,0.0171
PUNJAB,RAWALPINDI,CHAKWAL,KALLAR KAHAR TEHSIL,KALLAR KAHAR TEHSIL,RURAL,NA,126096,61503,64587,6,95.23,NA,NA,5.24,122548,0.0015
PUNJAB,RAWALPINDI,CHAKWAL,KALLAR KAHAR TEHSIL,KALLAR KAHAR TEHSIL,URBAN,NA,43142,22320,20818,4,107.21,NA,NA,5.45,0,0
PUNJAB,RAWALPINDI,CHAKWAL,LAWA TEHSIL,LAWA TEHSIL,TOTAL,910,125770,60304,65460,6,92.12,138.20879,0.1239962,5.54,95626,0.014499999999999999
PUNJAB,RAWALPINDI,CHAKWAL,LAWA TEHSIL,LAWA TEHSIL,RURAL,NA,110175,52857,57314,4,92.22,NA,NA,5.56,95626,0.0075
